timestamp,open,high,low,close,volume
2025-07-01 03:45:00,100.41,100.521,100.295,100.378,1459
2025-07-01 03:50:00,100.186,100.293,99.821,99.917,1111
2025-07-01 03:55:00,99.78,100.124,99.777,100.082,8970
2025-07-01 04:00:00,100.408,100.478,99.781,99.971,8715
2025-07-01 04:05:00,99.487,99.694,99.315,99.647,9362
2025-07-01 04:10:00,99.594,99.753,99.524,99.663,1870
2025-07-01 04:15:00,99.744,100.2,99.609,100.076,7897
2025-07-01 04:20:00,100.533,101.118,100.506,101.033,8296
2025-07-01 04:25:00,100.829,100.945,100.564,100.574,1308
2025-07-01 04:30:00,100.257,100.564,100.212,100.529,6336
2025-07-01 04:35:00,100.969,101.062,100.787,100.804,9559
2025-07-01 04:40:00,101.187,101.388,101.073,101.197,1260
2025-07-01 04:45:00,100.923,100.998,100.571,100.723,4553
2025-07-01 04:50:00,101.027,101.199,100.997,101.005,1335
2025-07-01 04:55:00,101.498,101.669,101.439,101.548,4191
2025-07-01 05:00:00,101.249,101.615,101.236,101.461,7846
2025-07-01 05:05:00,101.885,101.936,101.445,101.609,8199
2025-07-01 05:10:00,101.613,101.75,101.028,101.116,7935
2025-07-01 05:15:00,101.178,101.305,100.808,100.87,4355
2025-07-01 05:20:00,100.613,100.763,100.45,100.693,7275
2025-07-01 05:25:00,100.785,100.943,100.466,100.47,8255
2025-07-01 05:30:00,100.435,100.943,100.275,100.888,3377
2025-07-01 05:35:00,100.78,101.04,100.594,100.907,6727
2025-07-01 05:40:00,101.096,101.443,101.052,101.252,9002
2025-07-01 05:45:00,101.2,101.317,100.842,100.904,2053
2025-07-01 05:50:00,101.366,101.397,100.833,100.885,7189
2025-07-01 05:55:00,100.861,100.998,100.597,100.701,4807
2025-07-01 06:00:00,101.028,101.095,100.423,100.621,8286
2025-07-01 06:05:00,100.205,100.851,100.119,100.68,3528
2025-07-01 06:10:00,100.31,100.37,100.113,100.314,7096
2025-07-01 06:15:00,100.635,100.648,100.279,100.423,8959
2025-07-01 06:20:00,100.307,100.935,100.281,100.782,5390
2025-07-01 06:25:00,101.001,101.191,100.479,100.639,4202
2025-07-01 06:30:00,100.414,100.614,99.802,99.975,6323
2025-07-01 06:35:00,99.507,99.896,99.369,99.775,9662
2025-07-01 06:40:00,100.068,100.126,99.686,99.808,1986
2025-07-01 06:45:00,99.544,100.066,99.442,99.968,6313
2025-07-01 06:50:00,99.895,100.312,99.741,100.147,4241
2025-07-01 06:55:00,99.692,99.844,99.443,99.635,2187
2025-07-01 07:00:00,99.706,100.01,99.696,99.86,5094
2025-07-01 07:05:00,99.807,100.072,99.671,99.948,5094
2025-07-01 07:10:00,100.269,100.457,99.846,99.864,9162
2025-07-01 07:15:00,99.971,100.12,99.844,99.991,6637
2025-07-01 07:20:00,100.295,100.759,100.189,100.693,9780
2025-07-01 07:25:00,100.749,100.799,100.182,100.372,7244
2025-07-01 07:30:00,100.615,100.695,100.133,100.198,5812
2025-07-01 07:35:00,100.048,100.53,99.958,100.527,7188
2025-07-01 07:40:00,100.076,100.45,100.006,100.408,2906
2025-07-01 07:45:00,100.364,100.7,100.285,100.53,1813
2025-07-01 07:50:00,100.907,100.993,100.588,100.682,8950
2025-07-01 07:55:00,100.637,100.734,100.374,100.49,2585
2025-07-01 08:00:00,99.992,100.287,99.823,100.241,9702
2025-07-01 08:05:00,99.922,100.492,99.859,100.417,7385
2025-07-01 08:10:00,100.258,100.581,100.094,100.53,6507
2025-07-01 08:15:00,101.006,101.084,100.969,101.003,5386
2025-07-01 08:20:00,101.376,101.431,101.159,101.191,6364
2025-07-01 08:25:00,101.557,101.947,101.547,101.824,7729
2025-07-01 08:30:00,102.221,102.413,102.054,102.287,8457
2025-07-01 08:35:00,102.693,103.088,102.559,103.035,2790
2025-07-01 08:40:00,103.466,103.514,103.25,103.272,3583
2025-07-01 08:45:00,102.918,103.002,102.671,102.869,1355
2025-07-01 08:50:00,102.703,102.792,102.128,102.283,4603
2025-07-01 08:55:00,101.796,101.992,101.215,101.302,7297
2025-07-01 09:00:00,101.799,101.964,101.525,101.586,7584
2025-07-01 09:05:00,101.555,102.031,101.47,102.027,5589
2025-07-01 09:10:00,101.557,101.977,101.471,101.803,7041
2025-07-01 09:15:00,102.097,102.41,101.903,102.333,5683
2025-07-01 09:20:00,101.939,101.99,101.557,101.616,6810
2025-07-01 09:25:00,102.114,102.151,101.757,101.904,4292
2025-07-01 09:30:00,101.68,101.772,101.635,101.678,9160
2025-07-01 09:35:00,101.317,101.61,101.192,101.435,9356
2025-07-01 09:40:00,101.521,101.597,101.213,101.225,6662
2025-07-01 09:45:00,100.996,101.025,100.473,100.613,2702
2025-07-01 09:50:00,100.479,100.571,100.166,100.293,7742
2025-07-01 09:55:00,100.282,100.29,100.033,100.213,5129
2025-07-01 10:00:00,99.95,99.992,99.843,99.866,2698
2025-07-01 10:05:00,99.474,99.614,99.389,99.601,6287
2025-07-01 10:10:00,100.006,100.504,99.988,100.487,7284
2025-07-01 10:15:00,100.162,100.345,99.727,99.898,1489
2025-07-01 10:20:00,100.359,100.427,100.023,100.203,7127
2025-07-01 10:25:00,100.395,100.571,100.027,100.179,8539
2025-07-01 10:30:00,99.87,100.063,99.298,99.383,3533
2025-07-01 10:35:00,99.465,99.6,99.336,99.367,7042
2025-07-01 10:40:00,99.844,100.44,99.708,100.242,1894
2025-07-01 10:45:00,99.877,100.025,99.854,100.005,2409
2025-07-01 10:50:00,99.665,100.314,99.589,100.124,3383
2025-07-01 10:55:00,100.302,100.767,100.216,100.569,3327
2025-07-01 11:00:00,100.639,100.803,100.254,100.433,4841
2025-07-01 11:05:00,100.307,100.346,99.916,100.109,5980
2025-07-01 11:10:00,100.407,100.474,100.048,100.189,9837
2025-07-01 11:15:00,100.343,100.705,100.264,100.529,4085
2025-07-01 11:20:00,100.167,100.206,99.853,99.866,7921
2025-07-01 11:25:00,99.748,100.233,99.571,100.133,4487
2025-07-01 11:30:00,100.506,100.723,100.459,100.584,1700
2025-07-01 11:35:00,100.719,100.87,100.439,100.623,7265
2025-07-01 11:40:00,100.363,100.751,100.226,100.662,4620
2025-07-01 11:45:00,100.461,100.653,100.274,100.462,3214
2025-07-01 11:50:00,100.581,100.706,100.467,100.677,3301
2025-07-01 11:55:00,100.206,100.457,100.095,100.287,1147
2025-07-01 12:00:00,100.563,100.657,100.37,100.412,7756
2025-07-01 12:05:00,100.243,100.444,100.134,100.27,5845
2025-07-01 12:10:00,100.2,100.322,99.689,99.737,8525
2025-07-01 12:15:00,99.332,99.525,99.136,99.258,9802
2025-07-01 12:20:00,99.553,99.678,98.921,99.064,5241
2025-07-01 12:25:00,99.018,99.07,98.831,98.849,4258
2025-07-01 12:30:00,99.132,99.173,98.672,98.818,9718
2025-07-01 12:35:00,99.035,99.278,98.954,99.191,6096
2025-07-01 12:40:00,99.001,99.112,98.469,98.625,2337
2025-07-01 12:45:00,98.914,98.96,98.663,98.688,2033
2025-07-01 12:50:00,98.742,99.265,98.721,99.078,1437
2025-07-01 12:55:00,98.851,99.359,98.837,99.263,8051
2025-07-01 13:00:00,99.078,99.451,99.059,99.352,1742
2025-07-01 13:05:00,99.496,99.706,99.422,99.684,4530
2025-07-01 13:10:00,99.394,99.73,99.306,99.709,4139
2025-07-01 13:15:00,99.601,99.623,99.342,99.48,5846
2025-07-01 13:20:00,99.174,99.332,99.105,99.216,3860
2025-07-01 13:25:00,99.4,99.533,98.916,98.929,2825
2025-07-01 13:30:00,99.076,99.556,98.976,99.429,9703
2025-07-01 13:35:00,98.982,99.165,98.821,98.919,6857
2025-07-01 13:40:00,98.856,98.863,98.504,98.681,3703
2025-07-01 13:45:00,99.132,99.363,98.973,99.203,7394
2025-07-01 13:50:00,99.019,99.258,99.008,99.216,2244
2025-07-01 13:55:00,99.173,99.78,99.009,99.673,9978
2025-07-01 14:00:00,99.77,100.018,99.767,99.886,4579
2025-07-01 14:05:00,99.982,100.01,99.955,99.975,5767
2025-07-01 14:10:00,100.325,100.407,99.831,100.011,7830
2025-07-01 14:15:00,99.879,100.024,99.412,99.479,6797
2025-07-01 14:20:00,99.123,99.128,98.756,98.757,1476
2025-07-01 14:25:00,98.611,98.786,98.177,98.237,3783
2025-07-01 14:30:00,98.125,98.267,97.765,97.913,9591
2025-07-01 14:35:00,98.278,98.832,98.191,98.666,4351
2025-07-01 14:40:00,98.944,99.577,98.829,99.408,2315
2025-07-01 14:45:00,98.952,98.955,98.525,98.707,8267
2025-07-01 14:50:00,99.087,99.233,99.082,99.135,1286
2025-07-01 14:55:00,99.38,99.755,99.186,99.716,1588
2025-07-01 15:00:00,99.878,100.192,99.719,100.169,7076
2025-07-01 15:05:00,100.304,100.702,100.203,100.524,5241
2025-07-01 15:10:00,100.885,100.961,100.652,100.774,3019
2025-07-01 15:15:00,100.486,100.67,100.448,100.535,6644
2025-07-01 15:20:00,100.721,100.83,100.509,100.674,8872
2025-07-01 15:25:00,100.745,101.047,100.725,100.981,6705
2025-07-01 15:30:00,101.125,101.758,100.944,101.613,1560
2025-07-01 15:35:00,101.217,101.686,101.021,101.559,6450
2025-07-01 15:40:00,101.753,102.143,101.674,102.084,8812
2025-07-01 15:45:00,102.017,102.414,101.926,102.359,8683
2025-07-01 15:50:00,102.57,102.736,102.207,102.353,5425
2025-07-01 15:55:00,102.343,102.522,102.153,102.213,8305
2025-07-01 16:00:00,102.645,102.961,102.603,102.949,6082
2025-07-01 16:05:00,102.891,103.208,102.72,103.069,6575
2025-07-01 16:10:00,102.584,102.738,102.191,102.197,6255
2025-07-01 16:15:00,101.859,102.385,101.821,102.26,7390
2025-07-01 16:20:00,101.985,102.485,101.884,102.345,7169
2025-07-01 16:25:00,102.482,102.69,102.48,102.588,5961
2025-07-01 16:30:00,102.466,102.636,102.103,102.188,6244
2025-07-01 16:35:00,102.056,102.323,101.994,102.278,3896
2025-07-01 16:40:00,102.708,102.997,102.549,102.912,2558
2025-07-01 16:45:00,103.093,103.478,103.049,103.415,3024
2025-07-01 16:50:00,102.971,103.007,102.756,102.779,7104
2025-07-01 16:55:00,102.991,103.359,102.961,103.304,5664
2025-07-01 17:00:00,103.253,103.257,103.042,103.187,8183
2025-07-01 17:05:00,103.632,103.879,103.433,103.758,3645
2025-07-01 17:10:00,103.506,103.513,103.196,103.215,4423
2025-07-01 17:15:00,103.377,103.604,103.274,103.458,1277
2025-07-01 17:20:00,103.242,103.419,102.568,102.752,1307
2025-07-01 17:25:00,102.365,102.44,102.085,102.129,2953
2025-07-01 17:30:00,101.818,102.302,101.778,102.287,2737
2025-07-01 17:35:00,102.295,102.383,101.775,101.906,5072
2025-07-01 17:40:00,102.211,102.339,101.597,101.738,9147
2025-07-01 17:45:00,101.717,101.946,101.535,101.862,4357
2025-07-01 17:50:00,101.891,102.342,101.694,102.309,9430
2025-07-01 17:55:00,102.754,103.108,102.687,102.966,8263
2025-07-01 18:00:00,103.251,103.395,103.051,103.207,1235
2025-07-01 18:05:00,103.389,103.585,103.232,103.58,7290
2025-07-01 18:10:00,103.922,104.121,103.566,103.681,8177
2025-07-01 18:15:00,103.729,103.893,103.624,103.764,3624
2025-07-01 18:20:00,104.104,104.208,103.787,103.911,3096
2025-07-01 18:25:00,103.916,104.511,103.834,104.39,7835
2025-07-01 18:30:00,104.112,104.2,103.59,103.785,6719
2025-07-01 18:35:00,103.736,103.889,103.25,103.39,9205
2025-07-01 18:40:00,103.554,103.728,103.358,103.691,2757
2025-07-01 18:45:00,103.219,103.788,103.184,103.608,7486
2025-07-01 18:50:00,103.548,103.681,103.525,103.659,4876
2025-07-01 18:55:00,104.098,104.644,103.924,104.53,2271
2025-07-01 19:00:00,104.752,104.864,104.292,104.38,2061
2025-07-01 19:05:00,104.139,104.375,104.019,104.256,3926
2025-07-01 19:10:00,104.7,104.777,104.553,104.769,5580
2025-07-01 19:15:00,104.663,104.834,104.196,104.376,9822
2025-07-01 19:20:00,104.495,104.778,104.388,104.76,4576
2025-07-01 19:25:00,104.514,104.617,104.368,104.544,5016
2025-07-01 19:30:00,104.523,104.62,104.068,104.16,5231
2025-07-01 19:35:00,103.996,104.13,103.493,103.676,8224
2025-07-01 19:40:00,103.857,103.936,103.713,103.796,7272
2025-07-01 19:45:00,104.249,104.401,103.761,103.889,9513
2025-07-01 19:50:00,103.571,103.673,103.307,103.442,6589
2025-07-01 19:55:00,103.116,103.582,103.043,103.548,2094
2025-07-01 20:00:00,104.004,104.056,103.464,103.647,6906
2025-07-01 20:05:00,103.256,103.354,102.945,102.994,7131
2025-07-01 20:10:00,102.813,102.945,102.331,102.427,7820
2025-07-01 20:15:00,101.939,102.37,101.76,102.231,7030
2025-07-01 20:20:00,101.83,102.006,101.773,101.908,4140
2025-07-01 20:25:00,101.56,101.57,101.116,101.207,2734
2025-07-01 20:30:00,101.522,101.618,101.117,101.281,1964
2025-07-01 20:35:00,100.84,101.272,100.813,101.142,6874
2025-07-01 20:40:00,101.358,101.838,101.346,101.738,4752
2025-07-01 20:45:00,102.177,102.212,101.64,101.683,7366
2025-07-01 20:50:00,101.941,102.017,101.65,101.768,8408
2025-07-01 20:55:00,101.888,102.278,101.762,102.203,8966
2025-07-01 21:00:00,102.632,102.917,102.441,102.726,4746
2025-07-01 21:05:00,102.832,102.952,102.398,102.554,4956
2025-07-01 21:10:00,102.727,102.872,102.354,102.478,4285
2025-07-01 21:15:00,102.556,102.715,102.341,102.538,8066
2025-07-01 21:20:00,102.047,102.368,101.924,102.295,6432
2025-07-01 21:25:00,101.962,102.14,101.744,101.785,5841
2025-07-01 21:30:00,102.009,102.424,101.99,102.293,6721
2025-07-01 21:35:00,102.251,102.294,101.653,101.802,7369
2025-07-01 21:40:00,102.074,102.078,101.82,101.874,8642
2025-07-01 21:45:00,101.513,101.807,101.353,101.644,4320
2025-07-01 21:50:00,101.498,101.527,100.989,101.02,6932
2025-07-01 21:55:00,100.942,101.115,100.6,100.641,5266
2025-07-01 22:00:00,100.497,100.89,100.41,100.74,7646
2025-07-01 22:05:00,100.804,101.024,100.625,100.837,7964
2025-07-01 22:10:00,100.773,101.041,100.743,100.978,2564
2025-07-01 22:15:00,100.962,101.102,100.815,101.081,1998
2025-07-01 22:20:00,101.51,101.97,101.468,101.867,8086
2025-07-01 22:25:00,102.149,102.241,101.941,102.08,3071
2025-07-01 22:30:00,101.949,102.099,101.471,101.667,7754
2025-07-01 22:35:00,101.255,101.659,101.089,101.585,4869
2025-07-01 22:40:00,101.637,102.139,101.55,102.133,5455
2025-07-01 22:45:00,101.935,102.012,101.832,101.855,7722
2025-07-01 22:50:00,101.533,101.951,101.495,101.807,6842
2025-07-01 22:55:00,101.737,101.892,101.65,101.861,8313
2025-07-01 23:00:00,102.337,102.635,102.264,102.527,9378
2025-07-01 23:05:00,102.703,103.166,102.647,102.967,6923
2025-07-01 23:10:00,103.425,103.564,102.816,102.996,4017
2025-07-01 23:15:00,103.208,103.305,102.749,102.781,6069
2025-07-01 23:20:00,102.895,103.065,102.712,103.016,7421
2025-07-01 23:25:00,102.534,103.052,102.388,102.857,7773
2025-07-01 23:30:00,103.278,103.657,103.21,103.573,4701
2025-07-01 23:35:00,103.275,103.547,103.102,103.438,9755
2025-07-01 23:40:00,103.494,103.555,103.293,103.45,6650
2025-07-01 23:45:00,103.139,103.33,102.685,102.864,7365
2025-07-01 23:50:00,102.502,102.64,101.978,102.166,3462
2025-07-01 23:55:00,102.615,102.633,102.405,102.506,1485
2025-07-02 00:00:00,102.058,102.341,101.945,102.331,3407
2025-07-02 00:05:00,102.244,102.843,102.128,102.742,9866
2025-07-02 00:10:00,103.139,103.219,102.691,102.765,3751
2025-07-02 00:15:00,102.749,102.937,102.601,102.635,3914
2025-07-02 00:20:00,102.886,103.01,102.759,102.892,4552
2025-07-02 00:25:00,102.535,103.06,102.513,102.887,4540
2025-07-02 00:30:00,103.343,103.399,103.006,103.169,8238
2025-07-02 00:35:00,103.655,104.165,103.542,103.974,7840
2025-07-02 00:40:00,104.087,104.281,104.07,104.076,4055
2025-07-02 00:45:00,103.611,103.636,103.118,103.256,7985
2025-07-02 00:50:00,103.492,103.637,103.175,103.352,4918
2025-07-02 00:55:00,103.744,103.844,103.476,103.579,5342
2025-07-02 01:00:00,103.08,103.217,103.006,103.091,6836
2025-07-02 01:05:00,103.136,103.326,103.044,103.127,7915
2025-07-02 01:10:00,102.729,102.765,102.092,102.25,6692
2025-07-02 01:15:00,102.498,102.842,102.439,102.715,3399
2025-07-02 01:20:00,102.362,102.545,101.909,102.105,5363
2025-07-02 01:25:00,102.324,102.457,102.256,102.327,7606
2025-07-02 01:30:00,102.029,102.191,101.551,101.7,6192
2025-07-02 01:35:00,101.838,102.435,101.701,102.267,3176
2025-07-02 01:40:00,101.831,102.234,101.823,102.079,8345
2025-07-02 01:45:00,101.712,101.832,101.434,101.618,8505
2025-07-02 01:50:00,101.218,101.725,101.208,101.667,9494
2025-07-02 01:55:00,101.427,101.942,101.42,101.829,3375
2025-07-02 02:00:00,101.707,102.258,101.67,102.061,1986
2025-07-02 02:05:00,102.508,102.882,102.314,102.873,2617
2025-07-02 02:10:00,102.846,102.989,102.419,102.472,6330
2025-07-02 02:15:00,102.904,103.016,102.608,102.788,6931
2025-07-02 02:20:00,103.113,103.134,102.546,102.685,1028
2025-07-02 02:25:00,102.658,102.913,102.523,102.76,4053
2025-07-02 02:30:00,102.615,102.78,102.366,102.457,7617
2025-07-02 02:35:00,102.164,102.53,101.968,102.481,2652
2025-07-02 02:40:00,102.284,102.301,102.184,102.265,9482
2025-07-02 02:45:00,101.876,102.065,101.289,101.449,7513
2025-07-02 02:50:00,101.873,102.333,101.786,102.202,7371
2025-07-02 02:55:00,102.317,102.547,102.311,102.38,3289
2025-07-02 03:00:00,101.892,102.053,101.85,101.957,5276
2025-07-02 03:05:00,101.533,101.58,101.102,101.255,3574
2025-07-02 03:10:00,101.472,101.568,100.88,100.986,2163
2025-07-02 03:15:00,100.797,101.173,100.617,101.164,3989
2025-07-02 03:20:00,101.461,101.931,101.326,101.852,2132
2025-07-02 03:25:00,101.635,102.012,101.556,101.813,5542
2025-07-02 03:30:00,102.123,102.649,102.081,102.541,5244
2025-07-02 03:35:00,102.698,102.826,102.667,102.778,3385
2025-07-02 03:40:00,103.188,103.463,103.116,103.312,7957
2025-07-02 03:45:00,103.781,103.961,103.228,103.319,9326
2025-07-02 03:50:00,103.209,103.628,103.138,103.555,1994
2025-07-02 03:55:00,103.7,103.893,103.664,103.832,4121
2025-07-02 04:00:00,103.351,103.519,103.262,103.437,8557
2025-07-02 04:05:00,103.383,103.473,103.209,103.242,9562
2025-07-02 04:10:00,103.145,103.75,102.966,103.577,9573
2025-07-02 04:15:00,103.58,103.714,103.052,103.091,9053
2025-07-02 04:20:00,102.976,103.057,102.374,102.483,4107
2025-07-02 04:25:00,102.361,102.677,102.241,102.674,4159
2025-07-02 04:30:00,102.241,102.67,102.06,102.635,5716
2025-07-02 04:35:00,102.427,103.02,102.353,102.918,6921
2025-07-02 04:40:00,102.432,102.634,102.348,102.549,7223
2025-07-02 04:45:00,102.557,102.947,102.479,102.925,4148
2025-07-02 04:50:00,102.691,102.86,102.214,102.285,2039
2025-07-02 04:55:00,102.225,102.441,102.216,102.263,6138
2025-07-02 05:00:00,101.859,101.916,101.614,101.801,2164
2025-07-02 05:05:00,101.87,102.476,101.676,102.323,9228
2025-07-02 05:10:00,102.646,102.84,102.194,102.372,2052
2025-07-02 05:15:00,102.126,102.166,101.472,101.628,9887
2025-07-02 05:20:00,101.879,101.905,101.716,101.82,9130
2025-07-02 05:25:00,102.164,102.593,102.044,102.501,5706
2025-07-02 05:30:00,102.722,102.722,102.594,102.63,1842
2025-07-02 05:35:00,102.997,103.211,102.936,103.08,9798
2025-07-02 05:40:00,103.491,104.079,103.443,103.908,2932
2025-07-02 05:45:00,103.431,103.528,103.203,103.233,2157
2025-07-02 05:50:00,103.64,103.692,103.303,103.467,8777
2025-07-02 05:55:00,103.548,104.136,103.485,103.957,2268
2025-07-02 06:00:00,103.835,103.98,103.716,103.886,1805
2025-07-02 06:05:00,103.898,103.996,103.742,103.909,7001
2025-07-02 06:10:00,104.188,104.343,104.031,104.214,2692
2025-07-02 06:15:00,104.377,104.488,104.18,104.277,4451
2025-07-02 06:20:00,104.277,104.922,104.266,104.769,3957
2025-07-02 06:25:00,104.866,105.248,104.746,105.081,1612
2025-07-02 06:30:00,105.547,105.844,105.407,105.726,2983
2025-07-02 06:35:00,106.121,106.129,105.541,105.738,3621
2025-07-02 06:40:00,106.01,106.123,105.607,105.652,8348
2025-07-02 06:45:00,105.572,105.978,105.559,105.945,3944
2025-07-02 06:50:00,105.775,106.268,105.623,106.261,9585
2025-07-02 06:55:00,106.016,106.606,105.868,106.496,4889
2025-07-02 07:00:00,106.336,106.497,105.991,106.142,1439
2025-07-02 07:05:00,106.014,106.494,105.963,106.41,6173
2025-07-02 07:10:00,105.967,106.56,105.943,106.455,7171
2025-07-02 07:15:00,105.965,106.223,105.782,106.128,4497
2025-07-02 07:20:00,106.365,106.761,106.258,106.578,9341
2025-07-02 07:25:00,106.121,106.643,105.943,106.485,7769
2025-07-02 07:30:00,106.692,106.704,106.51,106.694,2777
2025-07-02 07:35:00,106.542,106.757,106.52,106.696,1832
2025-07-02 07:40:00,106.205,106.789,106.087,106.692,9584
2025-07-02 07:45:00,106.687,106.714,106.353,106.355,5618
2025-07-02 07:50:00,106.444,106.995,106.289,106.919,1037
2025-07-02 07:55:00,107.156,107.258,107.153,107.208,8009
2025-07-02 08:00:00,106.732,107.042,106.714,106.969,3001
2025-07-02 08:05:00,106.998,107.591,106.843,107.44,2532
2025-07-02 08:10:00,107.658,107.797,107.506,107.649,6793
2025-07-02 08:15:00,107.289,107.346,107.174,107.255,7464
2025-07-02 08:20:00,107.298,107.78,107.102,107.764,5628
2025-07-02 08:25:00,108.229,108.25,107.686,107.767,6401
2025-07-02 08:30:00,107.543,107.973,107.353,107.854,1791
2025-07-02 08:35:00,107.439,107.446,107.037,107.153,1899
2025-07-02 08:40:00,107.355,107.669,107.345,107.482,5794
2025-07-02 08:45:00,107.003,107.399,106.958,107.335,8412
2025-07-02 08:50:00,107.589,107.603,107.463,107.485,4510
2025-07-02 08:55:00,107.144,107.178,106.57,106.679,8328
2025-07-02 09:00:00,106.619,106.634,106.496,106.629,6827
2025-07-02 09:05:00,107.008,107.238,106.868,107.158,7605
2025-07-02 09:10:00,107.211,107.797,107.014,107.635,5475
2025-07-02 09:15:00,107.346,107.681,107.291,107.514,9806
2025-07-02 09:20:00,107.573,107.599,107.126,107.262,6792
2025-07-02 09:25:00,107.551,107.805,107.465,107.666,2556
2025-07-02 09:30:00,107.322,107.829,107.213,107.758,3736
2025-07-02 09:35:00,107.439,107.781,107.31,107.688,3533
2025-07-02 09:40:00,107.871,107.872,107.422,107.617,6718
2025-07-02 09:45:00,107.682,107.82,107.647,107.685,3172
2025-07-02 09:50:00,107.214,107.404,107.022,107.121,1124
2025-07-02 09:55:00,107.346,107.832,107.265,107.731,3527
2025-07-02 10:00:00,107.611,108.163,107.589,108.032,8459
2025-07-02 10:05:00,107.549,107.804,107.486,107.79,6901
2025-07-02 10:10:00,107.984,108.054,107.404,107.592,4571
2025-07-02 10:15:00,107.309,107.846,107.239,107.674,5659
2025-07-02 10:20:00,107.778,108.006,107.585,107.98,6538
2025-07-02 10:25:00,108.263,108.461,108.001,108.004,7145
2025-07-02 10:30:00,108.206,108.295,107.77,107.818,4216
2025-07-02 10:35:00,107.837,108.183,107.821,108.021,6803
2025-07-02 10:40:00,107.935,108.317,107.762,108.17,1520
2025-07-02 10:45:00,108.48,109.038,108.326,108.944,7804
2025-07-02 10:50:00,108.837,109.113,108.722,109.093,6793
2025-07-02 10:55:00,109.457,109.856,109.28,109.749,5754
2025-07-02 11:00:00,109.726,109.774,109.69,109.707,2849
2025-07-02 11:05:00,109.651,109.754,109.042,109.178,7632
2025-07-02 11:10:00,109.039,109.122,108.957,108.979,4948
2025-07-02 11:15:00,109.47,109.61,108.989,109.135,9826
2025-07-02 11:20:00,109.341,109.411,108.729,108.914,9474
2025-07-02 11:25:00,108.756,109.327,108.696,109.224,8707
2025-07-02 11:30:00,108.905,109.075,108.896,108.955,9504
2025-07-02 11:35:00,108.772,109.131,108.688,108.939,9865
2025-07-02 11:40:00,108.992,109.114,108.639,108.671,1671
2025-07-02 11:45:00,108.321,108.561,108.123,108.424,9171
2025-07-02 11:50:00,108.845,109.011,108.839,108.96,2866
2025-07-02 11:55:00,109.207,109.521,109.104,109.375,6629
2025-07-02 12:00:00,109.064,109.464,109.011,109.381,4333
2025-07-02 12:05:00,109.103,109.189,108.825,108.941,8424
2025-07-02 12:10:00,109.128,109.523,108.946,109.385,1058
2025-07-02 12:15:00,109.62,110.023,109.582,110.016,8133
